"id","created_at","created_by","campus","slug","name","aka","geoloc","type","image_url","description","address","postal_code","state","city","departments","rooms","country","last_updated_at","last_updated_by"
1703,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,beam-ops,Beam Operations,"{""563 Salvatierra Walk"",""Beam Operations"",""Career Development Center"",""Cdc Operations"",""Oae Operations"",""Office Of Accessible Education"",""Stdnt. Ser"",""Student Services Building"",""Student Services Building""}","{""lat"": 37.42269138, ""lon"": -122.16686079}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1775,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-610",La Casa Italiana,"{05-610,C.Italiana,Casaitaliana,""Italian House"",""La Casa Italiana (Robert Moore North)"",""La Casa Italiana Dining"",""Moore (Robt S) North (Casa Italiana)"",""Moore North""}","{""lat"": 37.42188961, ""lon"": -122.16915114}","{""""}","","","562 Mayfield Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
2193,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"12-200",Behav.Sci. Advance Study Center,"{12-200,""Behav.Sci. Advance Study Center"",""Bs Center"",""Center For Advanced Study In The Behavioral Sciences"",""Cntr. For Advan. Study In Behav.Sci""}","{""lat"": 37.41954237, ""lon"": -122.17989316}","{""""}","","","75 Alta Road",94305,CA,Stanford,"{""""}","{""""}",US,,
1734,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"04-640",Aoerc,"{04-640,Aoerc,""Arrillaga Outdoor Education And Recreation Center"",""Rec. Cntr"",""West Campus Recreation Center"",Farillaga,Fariyaga}","{""lat"": 37.42673639, ""lon"": -122.17748435}","{""""}","","","285 Santa Teresa Street",94305,CA,Stanford,"{""""}","{""""}",US,,
1931,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"09-295",Arrillaga Gymnasium And Weight Room,"{09-295,""Arrillaga Gymnasium And Weight Room"",""Maples Practice Gym"",Neariyaga,Nearillaga}","{""lat"": 37.42904954, ""lon"": -122.15996443}","{""""}","","","657 Campus Drive",94305,CA,Stanford,"{""""}","{""""}",US,,
1952,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,stadium,Stanford Stadium,"{""Stanford Stadium""}","{""lat"": 37.43452985, ""lon"": -122.16104301}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
2165,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"90-473r","1070 Arastradero Road","{""1070 Arast"",""1070 Arastradero Road - Rental"",90-473r,""Alway Cafe"",Alway,""Cancer Clinical Trials Office"",""Diagnostic Radiology"",""Gastroenterology And Hepatology"",Gastroenterology,""General Internal Medicine"",""Irt It Services"",Med/Ccr,""Med/Gastro & Hepatology"",Med/Hip/Bewell,Med/Nephrology,""Med/Prim Care And Pop Health"",""Med/Quantitative Sciences Unit"",Metrics,Nephrology,""Nuclear Medicine"",Peds/Nephrology,""Population Health Sciences"",""Psych/Admin & Acad Spec Prgm"",""Psychiatry Operations"",""Rad/General Radiology"",Rad/Mips,Radiology,Services,""Som - Conflict Of Interest"",""Som - Irt"",""Som Non-Stanford Affiliate"",Surg/Operations,""Surgery Operations""}","{""lat"": 37.39448282, ""lon"": -122.14679559}","{""""}","","","1070 Arastradero Road",94305,CA,Stanford,"{""""}","{""""}",US,,
1800,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"06-020",African & African American Studies,"{06-020,""African & African American Studies"",""African & African-American Studies"",""African Studies"",""Audit, Compl, Risk & Priv Ops"",""Encina West"",""Encina W."",""Encina Hall West"",""International Relations"",""International Policy Studies"",""Internal Audit"",""Political Science"",""Russian & East European Studies"",""Sgs Stanford Global Studies""}","{""lat"": 37.42735276, ""lon"": -122.1651294}","{""""}","","","417 Galvez Mall",94305,CA,Stanford,"{""""}","{Encinaw101,Encinaw106,Encinaw108,Encinaw202,Fr108}",US,,
2160,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"90-970r","1000 Welch","{""1000 Welch Road - Rental"",""1000 Welch"",90-970r,""Cardiovascular Medicine"",Hematology,Hematology/Oncology,""Immunology And Rheumatology And Center For Clinical Immunology At Stanford"",Immunology,""Infectious Diseases"",Lpch,Lpch-Ent,Lpch-Nonassignable-K,""Med/Cardiovascular Medicine"",""Med/Immunology & Rheumatology"",""Med/Infectious Diseases"",""Medicine Operations"",Medicine,Oncology,""Ped Stem Cell Transplantation"",Peds/Hematology/Oncology,""Peds/Stem Cell Transplantation"",Rheumatology,""Shc Leased Space"",""Shc Vacant Space"",""Shc-Common Area"",Shc-Nonassignable-I,""Shc-Plastic Surgery Clinic"",Shc-Urology,Surgery,Urology}","{""lat"": 37.4359448, ""lon"": -122.17885952}","{""""}","","","1000 Welch Road",94305,CA,Stanford,"{""""}","{""""}",US,,
1872,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"07-400",Herrin Biology Lab,"{07-400,""Herrin Biology Lab"",""Herrin Lab"",""William F. Herrin Laboratories""}","{""lat"": 37.43011445, ""lon"": -122.17176429}","{""""}","","","385 Serra Mall",94305,CA,Stanford,"{""""}","{Bior196,Bior294,Bior423}",US,,
1876,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"07-450",Gates Computer Science,"{07-450,""Gates Computer Science"",Gates}","{""lat"": 37.43011014, ""lon"": -122.17341616}","{""""}","","","353 Serra Mall",94305,CA,Stanford,"{""""}","{Gates104,Gates100,Gates159,Gates167,Gates200,Gates260,Gates392,Gates259,Gates400,Gates459,Gatesb01,Gates498,Gatesb08,Gatesb02,Gatesb03,Gatesb12,Gatesb3}",US,,
2219,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"13-019",Behavioral & Functional Neurological Lab,"{13-019,""Behavioral & Funct Neuro Lab"",""Garden Cafe"",""Lpch-Child Psych"",Pacb,""Psychiatry Academic & Clinic Building"",""Psychiatry & Behavioral Sciences""}","{""lat"": 37.43863642, ""lon"": -122.17067592}","{""""}","","","401 Quarry Road",94305,CA,Stanford,"{""""}","{""""}",US,,
1935,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"09-310",Athletics Music Rehearsal Center,"{09-310,""Athletics Music Rehearsal Center"",""Avery Aquatic Center"",""Avery Cntr"",""Avery Stadium Pool"",""Baker Recreation Pool"",""Belardi Pool"",""Dryland Dive Facility"",Music,Sal}","{""lat"": 37.43119512, ""lon"": -122.16098415}","{""""}","","","235 Sam Mcdonald Mall",94305,CA,Stanford,"{""""}","{""""}",US,,
2293,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"90-320r","1520 Page Mill Road - Rental","{""1520 Page Mill Road - Rental"",90-320r,Ccare,""Educational Prgms & Svcs"",""Human Resources Group"",""Institutional Planning"",""Mouse Transgenic Facility"",""Office Of Strategy & Analytics"",""Pathology Ops Business Office"",""Pathology Operations"",""Pathology Research"",Pathology,""Post Grad Med Education"",""School Of Medicine Hr Cluster"",""Senior Associate Dean For Academic Affairs"",""Som - Off Of Academic Affairs"",""Som Continuing Medical Educ"",""Som/Human Resources Group""}","{""lat"": 37.41522285, ""lon"": -122.15038729}","{""""}","","","1520 Page Mill Road",94305,CA,Stanford,"{""""}","{""""}",US,,
1865,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,admission,Admission & Financial Planning,"{Admission,""E Pod"",""Financial Planning"",""It - It Network Services"",""It - Op Ctr Clinical Engineering"",""Nursing Education"",""Nursing Pod - Second"",""Periop Services - Surgery Admission"",""Shc-Financial Planning"",""Supply Chain - Supply Distribution"",""Therapy - Physical Therapy-Suh"",""Therapy - Respiratory Therapy""}","{""lat"": 37.43489725, ""lon"": -122.17548148}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1880,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"07-535",Bmt,"{07-535,Bmt,""Cancer Biology Idp"",""Cancer Biology"",""Cancer Stem Cell Institute"",""Chan Zuckerberg Biohub"",""Dept Of Developmental Biology"",""Developmental Biology"",""Howard Hughes Medical Inst"",""Institute Of Medicine (Sim1)"",""Lokey Stem Cell Research Building"",""Lorry I. Lokey Building, A California Institute Of Regenerative Medicine Facility"",""Med/Blood & Marrow Transplant"",Med/Hematology,""Med/Pulmonary & Critical Care"",""Molecular And Cellular Phys"",""Molecular And Cellular Physiology"",""Neurosci Inst Imaging Fac"",Obgyn/Operations,""Ohns/Otolaryng/Head & Neck"",""Otolaryngology/Head & Neck Surgery"",""Pediatric Radiology"",Peds/Endocrinology,""Pulmonary And Critical Care Medicine"",""Rad/Pediatric Radiology"",""Sci3 Service Center"",""Sim 1"",""Stem Cell Biology Idp (Scbrm)"",""Stem Cell Bio Reg Med Inst"",""Transgenic Service Center""}","{""lat"": 37.43143048, ""lon"": -122.1775685}","{""""}","","","265 Campus Drive",94305,CA,Stanford,"{""""}","{""""}",US,,
1616,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-020",Building 20 - Main Quad,"{01-020,""Building 20 - Main Quad"",""Building 20, Main Quad"",""Building 20"",""Human Biology""}","{""lat"": 37.42746758, ""lon"": -122.16907304}","{""""}","","","450 Serra Mall, Building 20",94305,CA,Stanford,"{""""}","{20-21b,20-21c,20-21g,20-22c,20-22p,20-22k}",US,,
1617,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-030",Building 30,"{01-030,""Building 30"",""Building 30"",""Building 30"",""Building 30, Main Quad"",""Lang. Cnt."",""Language Center"",""Language Center Operations"",Spanish,""Stanford Language Center""}","{""lat"": 37.42701665, ""lon"": -122.16922417}","{""""}","","","450 Serra Mall, Building 30",94305,CA,Stanford,"{""""}","{30-101,30-102}",US,,
1618,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-010",Building 10,"{01-010,""Building 10"",""Building 10"",""Building 10, Main Quad""}","{""lat"": 37.4277109, ""lon"": -122.16923544}","{""""}","","","450 Serra Mall, Building 10",94305,CA,Stanford,"{""""}","{""""}",US,,
1619,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,general,Page Mall,"{General,""Page Mall""}","{""lat"": 37.41548043, ""lon"": -122.15002221}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1620,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-040",Building 40,"{01-040,""Building 40"",""Building 40"",""Building 40 - Main Quad"",""Building 40"",""Building 40, Main Quad""}","{""lat"": 37.42687504, ""lon"": -122.16951609}","{""""}","","","450 Serra Mall, Building 40",94305,CA,Stanford,"{""""}","{40-41e,40-41f,40-42a,40-41j,40-42e,40-42g}",US,,
1621,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"01-050","50-51p","{01-050,50-51p,50-51b,50-52e,50-52h,50-52t,""Building 50"",""Building 50"",""Building 50 - Main Quad"",""Building 50"",""Building 50, Main Quad""}","{""lat"": 37.42696071, ""lon"": -122.16991448}","{""""}","","","450 Serra Mall, Building 50",94305,CA,Stanford,"{""""}","{""""}",US,,
1913,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"08-365",Knight Building,"{08-365,""Asian Languages"",""E. Asian Languages & Cultures"",""East Asian Languages And Cultures"",""East Asian Studies"",""Knight Building"",Knight}","{""lat"": 37.43003917, ""lon"": -122.16694598}","{""""}","","","521 Memorial Way",94305,CA,Stanford,"{""""}","{""""}",US,,
2312,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"90-355r","3375 Hillview Avenue - Rental","{""3375 Hillv"",""3375 Hillview Avenue - Rental"",90-355r,""Data Management - Lab Billing"",""It - It End User Devices"",""It - It Support Services"",""Lab - Biochemical Genetics Lab"",""Lab - Cytogenetics Lab"",""Lab - Virology Lab"",""Lab Marketing  Dev"",Lab-Admin,""Microbiology Clin Lab"",""Property Services - Property Svcs -"",Shc-Ophthalmology,""Shc-Primary Care Clinic"",Shc-Rei/Ivf,""Shc-Thoracic Surgery"",""Special Chemistry Clin Lab""}","{""lat"": 37.40544453, ""lon"": -122.14490366}","{""""}","","","3375 Hillview Avenue",94305,CA,Stanford,"{""""}","{""""}",US,,
1896,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,faculty-office-building,Faculty Office Building,"{""Ann M. And Peyton M. Lake Breakout Room"",""Bancroft Breakout Room"",""Bechtel Faculty Conference Room"",""Coupa Cafe @ Knight"",""Earle M. Chiles Dean'S Conference Room"",""Edmund And Jeannik Littlefield Foundation Classroom"",""Eng Bi G. Sy And Modesta D. Sy Classroom"",""Estes Family Breakout Room"",""Faculty Building West/Faculty Building East"",""Faculty Office Building"",""Hemsley Mba Lounge"",""Hong Kong Alumni Room"",""James C. Van Horne Classroom"",""Knight Management Center - Faculty Building"",""Korean Alumni Breakout Room"",""Malcolm C. Norlin Breakout Room"",""Marc J. And Stephen W. Shapiro Classroom"",""Marquis Faculty Lounge"",""Nadissy Foundation Classroom"",""Ormond Family Dean'S Suite"",""Ta Associates Cafe, By Coupa"",""Wollenberg Classroom""}","{""lat"": 37.42813685, ""lon"": -122.16149107}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
2185,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"11-370","593 Gerona","{11-370,""593 Gerona""}","{""lat"": 37.415203985, ""lon"": -122.167798522}","{""""}","","","593 Gerona Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2127,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,ev-miller,Miller,"{""Escondido Village, Miller"",Miller,""William F. Miller House""}","{""lat"": 37.42471235, ""lon"": -122.15620234}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
2158,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-640",Pi Beta Phi,"{10-640,""Pi Beta Ph"",""Pi Beta Phi Dining"",""Pi Beta Phi""}","{""lat"": 37.42182154, ""lon"": -122.16241151}","{""""}","","","517 Cowell Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2271,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,esf-building-a,Esf Building A,"{""Esf - Building A"",""Esf Building A""}","{""lat"": 37.42916578, ""lon"": -122.18557947}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
2279,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,educational-farm-lathe-house,Educational Farm - Lathe House,"{""Educational Farm - Lathe House""}","{""lat"": 37.42655586, ""lon"": -122.18359447}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1898,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"08-050b",Anne T. & Robert M. Bass Center,"{08-050b,""Anne T. & Robert M. Bass Center"",""Bass Center"",""Buchalter Classroom"",""Business Library"",""Connolly Family Study Room"",""Diana And Joel Peterson Classroom"",""General Atlantic Great Room And Terrace"",""Hagey Family Study Room"",""Hunter Interview And Study Rooms"",""Knight Management Center - Bass Center"",""Liao Family Study Room"",""Linda S. Huber Breakout Room"",""Mary Ittelson, Rick Tuttle Classroom"",""Rajiv Khemani Study Room"",""Real-Time Analysis And Investment Lab (Rail)"",""Seawell Family Boardroom""}","{""lat"": 37.42857221, ""lon"": -122.16218713}","{""""}","","","645 Knight Way",94305,CA,Stanford,"{""""}","{""""}",US,,
1967,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"09-945t",Penin San,"{09-945t,""Penin San"",""Peninsula Sanitary Service Inc"",""Peninsula Sanitary Service"",Pssi,""Recycling Center""}","{""lat"": 37.4280399, ""lon"": -122.15839941}","{""""}","","","339 Bonair Siding",94305,CA,Stanford,"{""""}","{""""}",US,,
2053,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-126",Blackwelder,"{10-126,Blackwelder,""Escondido Iv Highrise-Blackwelder"",""Escondido Village, Blackwelder""}","{""lat"": 37.42436269, ""lon"": -122.15756071}","{""""}","","","781 Escondido Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2074,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-155",Escondido Communications Hub,"{10-155,""Escon Hub"",""Escondido Communications Hub (Ech)""}","{""lat"": 37.42470968, ""lon"": -122.15750823}","{""""}","","","777 Escondido Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2190,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"12-060",Lathrop Barn,"{12-060,Lathr.Barn,""Lathrop Barn""}","{""lat"": 37.41861815, ""lon"": -122.18158608}","{""""}","","","48 Vista Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2245,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"14-300m","518 Governor'S Avenue","{14-300m,""518 Governor'S Avenue""}","{""lat"": 37.42692331, ""lon"": -122.17849919}","{""""}","","","518 Governor'S Avenue - Residence",94305,CA,Stanford,"{""""}","{""""}",US,,
2331,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,bing,Green Library,"{Bing,""Green Library"",Green,""Bing Wing""}","{""lat"": 37.427187, ""lon"": -122.168421}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
2332,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,building-10,"Ret-Escondido Village, Building 100","{""Building 10"",""Ret-Escondido Village, Building 100""}","{""lat"": 37.4270221, ""lon"": -122.1562392}","{""""}","","",Building 100,94305,CA,Stanford,"{""""}","{""""}",US,,
1863,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,environ-hs,Gift Shop Expenses,"{""Environ Health/Safety"",""Gift Shop Expenses"",""Health Navigation - Customer Naviga"",""Hosp Exp"",""Hospital Core Expansion"",""Hospitality Services - Security Ser"",""Imaging - Computed Tomography"",""Imaging - Magnetic Resonance Imagin"",""It - It Admin"",""It Admin"",""It Inpatient Systems  Svcs"",""Office Of Chief Med Officer"",""Patient Access Services"",""Pharmacy - Snhc-Pharmacy Ita"",Rad/Operations,""Radiology Operations"",""Shc-Anorectal Physiology"",""Shc-Cancer Patient Services"",""Shc-Electrocardiology (Ecg)"",""Shc-Gyn Oncology"",""Shc-Infusion Center"",""Shc-Vitreoretinal Center"",""Supply Chain - Dock Services"",""Supply Chain - Supply Chain Adminis""}","{""lat"": 37.43443013, ""lon"": -122.17478108}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1858,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,community-education-commhealth-e,Critical Care Float,"{""Community Education - Comm Health E"",""Critical Care Float"",""E.D. Stone - East Pavilion"",East,""Eds E.Pav."",""Hospitality Services - Patient Tran"",""Imaging Services - Float Pool"",""Intensive Care"",""Kerr, Alison - Neurosciences - Serv"",""Kerr, Alison - Psychiatry-Sl (Hosp)"",""Med Trans-Comm Ctr Rn"",""Other - Staffing Office"",""Patient And Community Engagement -"",""Peds/Critical Care"",Peds/Gastroenterology,""Peds/Infectious Diseases"",""Radiology - Radiology-Mri"",""Shc-Clinical Cancer Center"",""Supply Chain - Purchasing""}","{""lat"": 37.43358693, ""lon"": -122.17451974}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1919,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"09-100","",{09-100},"{""lat"": 37.42858679, ""lon"": -122.15727371}","{""""}","","","315 Bonair Siding",94305,CA,Stanford,"{""""}","{""""}",US,,
2256,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,sfrcc-modular-4,"","{""Sfrcc - Modular 4""}","{""lat"": 37.43029485, ""lon"": -122.18108352}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
1677,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"02-580",The Axe & Palm,"{02-580,""Associated Students Of Stanford University"",""Axe & Palm"",""Center For Inter-Religious Community, Learning And Experiences (Circle)"",""Dean Of Student Life"",""Student Activities And Leadership"",""The Axe & Palm"",""The Axe And Palm"",""The Axe And The Palm"",TAP}","{""lat"": 37.42520278, ""lon"": -122.17049992}","{""""}","","","520 Lasuen Mall",94305,CA,Stanford,"{""""}","{""""}",US,,
1768,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"05-440",Sigma Phi Epsilon,"{05-440,Sae,""Sigma Phi Epsilon""}","{""lat"": 37.41994888, ""lon"": -122.17095902}","{""""}","","","1047 Campus Drive",94305,CA,Stanford,"{""""}","{""""}",US,,
2389,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,ret-ev-building-096,"Ret-Escondido Village, Building 096","{""Ret-Escondido Village, Building 096""}","{""lat"": 37.42728504, ""lon"": -122.1553373}","{""""}","","","",94305,CA,Stanford,"{""""}","{""""}",US,,
2109,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-231",Rains 231,"{10-231,""Fairclough Lounge"",""Rains 231"",""Rains, Building 231"",""Rains, Fairclough Lounge"",Sgsh}","{""lat"": 37.42235963, ""lon"": -122.1600374}","{""""}","","","231 Ayrshire Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
