id,created_at,created_by,last_updated_at,last_updated_by,campus,slug,name,aka,geoloc,type,image_url,description,address,postal_code,state,city,departments,rooms,country
2230,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-050,gse dean's office operations,"{""14-050"",""gse dean's office operations"",""ventura conference room"",""ventura hall"",""ventura kitchen"",""ventura lounge"",""ventura"",""venturaseminarroom""}","{""lat"":37.43017917,""lon"":-122.1787517}",,,,220 panama street,94305,CA,Stanford,,,US
2236,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-160,chief information operations,"{""14-160"",""chief information operations"",""phil classroom (170b)"",""polya hall"",""polya"",""turing auditorium"",""turing auditorium (111)"",""turingaud"",""vp for bus affairs/cfo ops"",""vp for business affairs and chief financial officer operations""}","{""lat"":37.42898333,""lon"":-122.17752929}",,,,255 panama street,94305,CA,Stanford,,,US
2237,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-170,pine hall,"{""14-170"",""pine hall""}","{""lat"":37.42947669,""lon"":-122.17767367}",,,,241 panama street,94305,CA,Stanford,,,US
2238,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-200,275 panama street,"{""14-200"",""275 panama street"",""forsythe135"",""forsythe"",""forsythe hall""}","{""lat"":37.42860062,""lon"":-122.17751152}",,,,275 panama street,94305,CA,Stanford,,,US
2239,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-210,ortega prk,"{""14-210"",""ortega prk"",""parking structure 2"",""parking structure ii"",""ps 2"",""via ortega garage""}","{""lat"":37.42807602,""lon"":-122.1768154}",,,,285 panama street,94305,CA,Stanford,,,US
2240,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-300c,241 santa teresa lane,"{""14-300c"",""241 santa teresa lane"",""241 teresa""}","{""lat"":37.4267977,""lon"":-122.17936347}",,,,241 santa teresa - residence,94305,CA,Stanford,,,US
2241,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-300f,247 santa teresa lane,"{""14-300f"",""247 santa teresa lane"",""247 santa""}","{""lat"":37.42675538,""lon"":-122.17905427}",,,,247 santa teresa - residence,94305,CA,Stanford,,,US
2247,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-401,,"{""14-401""}","{""lat"":37.42882054,""lon"":-122.18114663}",,,,,94305,CA,Stanford,,,US
2248,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-403,,"{""14-403""}","{""lat"":37.42887497,""lon"":-122.1813338}",,,,,94305,CA,Stanford,,,US
2251,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-410,bio field,"{""14-410"",""bio field"",""biology field house""}","{""lat"":37.4288087,""lon"":-122.18148729}",,,,184 stock farm road,94305,CA,Stanford,,,US
2253,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-433t,child care,"{""14-433t"",""child care"",""sfrcc - modular 1""}","{""lat"":37.43009188,""lon"":-122.18136914}",,,,183 stock farm road,94305,CA,Stanford,,,US
2257,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-510,varian storage buildings (13),"{""14-510"",""varian storage buildings (13)"",""varian str"",""varian""}","{""lat"":37.42990374,""lon"":-122.18189759}",,,,182 stock farm road,94305,CA,Stanford,,,US
2261,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-550,ech,"{""14-550"",""ech"",""office of info tech operations"",""puichon building"",""puichon""}","{""lat"":37.42904406,""lon"":-122.18344638}",,,,169 searsville road,94305,CA,Stanford,,,US
2262,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-525,sand hill field restrooms,"{""14-525"",""sand hill field restrooms""}","{""lat"":37.43231473,""lon"":-122.18287551}",,,,357 oak road,94305,CA,Stanford,,,US
2264,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-590,aif,"{""14-590"",""aif"",""automotive innovation facility""}","{""lat"":37.43016826,""lon"":-122.18382236}",,,,473 oak road,94305,CA,Stanford,,,US
2252,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-411,,"{""14-411""}","{""lat"":37.42887524,""lon"":-122.18172017}",,,,,94305,CA,Stanford,,,US
2254,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,sfrcc - modular 2,,"{""sfrcc - modular 2""}","{""lat"":37.43022633,""lon"":-122.1813307}",,,,,94305,CA,Stanford,,,US
2256,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,sfrcc - modular 4,,"{""sfrcc - modular 4""}","{""lat"":37.43029485,""lon"":-122.18108352}",,,,,94305,CA,Stanford,,,US
2260,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-520,stock farm garage,"{""14-520"",""farm prk"",""parking structure v"",""ps 5"",""s-5"",""stock farm garage""}","{""lat"":37.4317091,""lon"":-122.18207323}",,,,360 oak road,94305,CA,Stanford,,,US
2255,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,clc,children's creative learning center,"{""children's creative learning center"",""sfrcc - modular 3"",""stock farm road children's center""}","{""lat"":37.4303578,""lon"":-122.18125797}",,,,,94305,CA,Stanford,,,US
2250,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,bio-plant,biology plant growth facility,"{""bio plant"",""biology plant growth facility""}","{""lat"":37.42903726,""lon"":-122.18148002}",,,,,94305,CA,Stanford,,,US
2258,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,childcare,stanford childcare center,"{""childcare"",""sfrcc - modular 6"",""stanford childcare center""}","{""lat"":37.43000191,""lon"":-122.18120192}",,,,,94305,CA,Stanford,,,US
2249,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,bio-grnhse,biology greenhouse,"{""bio grnhse"",""biology greenhouse"",""biology greenhouses""}","{""lat"":37.42889804,""lon"":-122.18143889}",,,,,94305,CA,Stanford,,,US
2259,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,sfrcc-modular-5,sfrcc - modular 5,"{""sfrcc - modular 5""}","{""lat"":37.4301436,""lon"":-122.18112518}",,,,,94305,CA,Stanford,,,US
2243,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-300k,525 los arboles - residence,"{""14-300k"",""525 losarb"",""525 los arboles - residence""}","{""lat"":37.42779838,""lon"":-122.17996162}",,,,525 los arboles avenue,94305,CA,Stanford,,,US
2244,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-300l,228 searsville - residence,"{""14-300l"",""228 searsv"",""228 searsville - residence""}","{""lat"":37.42777587,""lon"":-122.17961012}",,,,228 searsville road,94305,CA,Stanford,,,US
2242,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-300g,238 searsville - residence,"{""14-300g"",""238 searsville - residence"",""238 searsv""}","{""lat"":37.42773209,""lon"":-122.17929956}",,,,238 searsville road,94305,CA,Stanford,,,US
2265,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-595,field conservation facility,"{""14-595"",""field conservation facility""}","{""lat"":37.42958976,""lon"":-122.18402104}",,,,477 oak road,94305,CA,Stanford,,,US
2266,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-600,price hall,"{""14-600"",""price hall""}","{""lat"":37.42954486,""lon"":-122.18282502}",,,,179 searsville road,94305,CA,Stanford,,,US
2267,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-610,wadsworth hall,"{""14-610"",""wadsworth hall"",""wadsworth""}","{""lat"":37.42954926,""lon"":-122.18330662}",,,,177 searsville road,94305,CA,Stanford,,,US
2268,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-620,bleeker,"{""14-620"",""bleeker"",""bleeker hall""}","{""lat"":37.4293385,""lon"":-122.18302709}",,,,175 searsville road,94305,CA,Stanford,,,US
2269,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-630,art and art history,"{""14-630"",""art and art history"",""barnes hall"",""barnes"",""history""}","{""lat"":37.42901847,""lon"":-122.18301817}",,,,173 searsville road,94305,CA,Stanford,,,US
2270,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-640,480 oak road,"{""14-640"",""480 oak road""}","{""lat"":37.4293495489,""lon"":-122.185277583}",,,,480 oak road - all wings,94305,CA,Stanford,,,US
2275,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-680,cef,"{""14-680"",""cef"",""central energy facility (cef)"",""einstein room""}","{""lat"":37.42844164,""lon"":-122.18482585}",,,,506 oak road,94305,CA,Stanford,,,US
2276,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-695,central process steam building,"{""14-695"",""central process steam building"",""utilities administration""}","{""lat"":37.43299208,""lon"":-122.18095715}",,,,321 oak road,94305,CA,Stanford,,,US
2277,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-696,ndcch,"{""14-696"",""ndcch"",""northwest campus ech"",""northwest data center and comm. hub""}","{""lat"":37.43342206,""lon"":-122.18073013}",,,,319 oak road,94305,CA,Stanford,,,US
2281,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-845,covered equestrian riding arena,"{""14-845"",""covered equestrian riding arena"",""rid ring""}","{""lat"":37.42371955,""lon"":-122.18449513}",,,,151 fremont road,94305,CA,Stanford,,,US
2282,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-850,riding ring,"{""14-850"",""riding ring""}","{""lat"":37.42317024,""lon"":-122.18466925}",,,,171 fremont road,94305,CA,Stanford,,,US
2283,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-860,brick barn,"{""14-860"",""brick barn"",""golf equip storage"",""golf equipment storage"",""golf stor.""}","{""lat"":37.42421478,""lon"":-122.18575548}",,,,160 fremont road,94305,CA,Stanford,,,US
2284,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-865,golf maintenance shop / office,"{""14-865"",""golf maintenance shop / office"",""maint. off""}","{""lat"":37.42474269,""lon"":-122.18563133}",,,,140 fremont road,94305,CA,Stanford,,,US
2285,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-862,golf rr,"{""14-862"",""golf rr"",""golf"",""restroom""}","{""lat"":37.42039471,""lon"":-122.18947851}",,,,golf - 13th hole restroom,94305,CA,Stanford,,,US
2286,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-930t,human resources operations,"{""14-930t"",""human resources operations"",""poplar"",""president"",""president's office operations"",""president's office"",""vice president hr operations""}","{""lat"":37.43050686,""lon"":-122.17748397}",,,,"215 panama street, building c",94305,CA,Stanford,,,US
2288,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-950t,laurel,"{""14-950t"",""laurel""}","{""lat"":37.4304676,""lon"":-122.17722642}",,,,"215 panama street, building e",94305,CA,Stanford,,,US
2290,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-970t,conference services operations,"{""14-970t"",""conference services operations""}","{""lat"":37.43035921,""lon"":-122.17753514}",,,,"215 panama street, building d",94305,CA,Stanford,,,US
2291,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-975t,birch hall,"{""14-975t"",""birch hall"",""birch lab b"",""birch lab a"",""birch"",""training  dev""}","{""lat"":37.43055185,""lon"":-122.17785689}",,,,"215 panama street, building a",94305,CA,Stanford,,"{""1:1 training room (room 110)""}",US
2272,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,esf-building-b,esf building b,"{""esf - building b"",""esf building b"",""occupational health center""}","{""lat"":37.42934955,""lon"":-122.18527758}",,,,,94305,CA,Stanford,,,US
2273,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,esf-building-c,esf building c,"{""esf - building c"",""esf building c""}","{""lat"":37.42970361,""lon"":-122.18550231}",,,,,94305,CA,Stanford,,,US
2274,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-645,environmental safety facility annex,"{""14-645"",""environmental safety facility annex"",""environmental safety facility"",""esf annex""}","{""lat"":37.42966867,""lon"":-122.18468191}",,,,478 oak road,94305,CA,Stanford,,,US
2278,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-786,educational farm - shade structure,"{""14-786"",""ed farm"",""educational farm - shade structure"",""the o'donohue family stanford educational farm""}","{""lat"":37.42660175,""lon"":-122.18342265}",,,,175 electioneer road,94305,CA,Stanford,,,US
2287,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-940t,,"{""14-940t""}","{""lat"":37.43048418,""lon"":-122.17770434}",,,,"215 panama street, building b",94305,CA,Stanford,,,US
2292,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-070,1500 page,"{""1500 page"",""20-070""}","{""lat"":37.41526731,""lon"":-122.14985886}",,,,,94305,CA,Stanford,,,US
2289,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,14-960t,acacia,"{""14-960t"",""acacia"",""jordan modulars"",""jordan quad"",""jordan""}","{""lat"":37.43031227,""lon"":-122.17727375}",,,,"215 panama street, building f",94305,CA,Stanford,,"{""acaciamod104"",""acaciamod106""}",US
2280,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,administration-finance,educational farm - green house,"{""administration/finance"",""educational farm - green house"",""esci/administration/finance""}","{""lat"":37.42668415,""lon"":-122.18367846}",,,,,94305,CA,Stanford,,,US
2297,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-001,600 hansen way-clocktower,"{""20-001"",""600 hansen way-clocktower""}","{""lat"":37.42014103,""lon"":-122.13941797}",,,,600 hansen way,94305,CA,Stanford,,"{""600 hansen""}",US
2298,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-024,3215,"{""20-024"",""3215""}","{""lat"":37.40893299,""lon"":-122.1480259}",,,,3215 porter drive,94305,CA,Stanford,,,US
2299,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-071,925 page,"{""20-071"",""925 page""}","{""lat"":37.42018796,""lon"":-122.14381087}",,,,925 page mill road,94305,CA,Stanford,,,US
2300,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-081,3165,"{""20-081"",""3165"",""biochem/genome center"",""genetics - genome center"",""genetics bioinformatic svc ctr"",""genome center"",""medical development"",""neuro gene vector virus core"",""som/medical development""}","{""lat"":37.40867582,""lon"":-122.14984844}",,,,3165 porter drive,94305,CA,Stanford,,,US
2301,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-082a,3145 porter drive,"{""20-082a"",""3145 porter drive"",""3145 portr""}","{""lat"":37.4091596,""lon"":-122.15126061}",,,,3145 porter drive - deer creek,94305,CA,Stanford,,,US
2303,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-082f,cherry conference room,"{""20-082f"",""cherry conference room"",""cherry"",""financial mgmt services ops"",""gingko conference room"",""jacaranda conference room"",""trancos""}","{""lat"":37.40959957,""lon"":-122.15080094}",,,,3145 porter drive - los trancos creek,94305,CA,Stanford,,,US
2304,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-082e,cottonwood conference room,"{""20-082e"",""cottonwood conference room"",""cypress - rm 213"",""cypress conference room"",""cypress"",""madera""}","{""lat"":37.40886437,""lon"":-122.15100845}",,,,3145 porter drive - corte madera creek,94305,CA,Stanford,,,US
2305,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-082d,diamond - rm 180,"{""20-082d"",""diamond - rm 180"",""diamond conference room"",""emerald conference room"",""emerald - rm 170"",""opal - rm 160"",""opal conference room"",""pearl - rm 120"",""pearl conference room"",""ruby - rm 130"",""ruby conference room"",""sapp"",""sapphire - rm 140"",""sapphire conference room""}","{""lat"":37.40910407,""lon"":-122.15083445}",,,,3145 porter drive - san francisquito,94305,CA,Stanford,,,US
2306,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-082c,,"{""20-082c""}","{""lat"":37.40866878,""lon"":-122.15073445}",,,,3145 porter drive - barron creek,94305,CA,Stanford,,,US
2307,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-083,2475,"{""20-083"",""2475""}","{""lat"":37.41902181,""lon"":-122.14932251}",,,,2475 hanover street,94305,CA,Stanford,,,US
2308,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-100,benefits,"{""20-100"",""benefits"",""bodega bay conference room"",""bodega bay"",""cedar"",""ceder conference room"",""chestnut conference room"",""chestnut"",""concert"",""crystal springs conference room"",""crystal springs"",""elm"",""green library room"",""magnolia conference room"",""magnolia"",""maple"",""maple conference room"",""memorial church room"",""mesquite"",""mesquite conference room"",""monterey bay conference room"",""monterey bay"",""mulberry conference room"",""mulberry"",""myrtle"",""myrtle conference room"",""oak conference room"",""office of sponsored research operations"",""olive conference room"",""olive"",""ora operations"",""pacific ocean a conference room"",""pacific ocean a"",""pacific ocean b conference room"",""pacific ocean c conference room"",""pacific ocean c"",""palm conference room"",""palm"",""pine conference room"",""sacramento river conference room"",""sacramento river"",""san joaquin river conference room"",""san joaquin river"",""the arboretum room"",""the concert hall room"",""the dish conference room"",""the quad room"",""the stadium  conference room"",""the tower room"",""welcome center""}","{""lat"":37.40642605,""lon"":-122.15196062}",,,,3160 porter drive,94305,CA,Stanford,,,US
2310,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,40-054,research computing facility,"{""40-054"",""research computing facility""}","{""lat"":37.41554357,""lon"":-122.20145452}",,,,,94305,CA,Stanford,,,US
2294,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,1520,,"{""1520""}","{""lat"":37.43263172,""lon"":-122.18574205}",,,,"oak creek apts, building 1520-h",94305,CA,Stanford,,,US
2302,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-082b,,"{""20-082b""}","{""lat"":37.40937895,""lon"":-122.15101532}",,,,3145 porter drive - bear creek,94305,CA,Stanford,,,US
2295,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,10-710,vaden health center,"{""10-710"",""vaden cntr"",""vaden health center"",""vaden student health center""}","{""lat"":37.42198517,""lon"":-122.16361249}",,,,866 campus drive,94305,CA,Stanford,,,US
2296,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,20-108,Building 20-108,"{""1651"",""20-108"",""endocrinology"",""human immune monitoring center"",""med/endocrinology"",""ophthalmology"",""plastic and reconstructive surgery"",""surg/plastic & reconst surgery""}","{""lat"":37.430667,""lon"":-122.17144}",,,,1651 page mill road,94305,CA,Stanford,,,US
2330,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,art-architecture-library,,"{""art & architecture library"",""art and architecture library""}","{""lat"":37.42545,""lon"":-122.168266666667}",,,,,94305,CA,Stanford,,,US
2311,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,3373-hillv,3373 hillview avenue,"{""3373 hillv"",""3373 hillview avenue"",""90-345r"",""shc-pulmonary physiology lab"",""stanford blood center""}","{""lat"":37.4059254,""lon"":-122.14461767}",,,,3373 hillview avenue - rental,94305,CA,Stanford,,,US
2309,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,90-575,parking structure i,"{""200 pasteur drive"",""90-575"",""parking structure i"",""parking structure iv"",""pasteur pk"",""pasteur visitor garage a"",""ps 4"",""s-4"",""visitor""}","{""lat"":37.4338105,""lon"":-122.17831381}",,,,200 pasteur drive,94305,CA,Stanford,,,US
2316,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,90-740,cclc @ stanford,"{""90-740"",""cclc @ stanford"",""knowledge beginnings"",""sandhill""}","{""lat"":37.43834346,""lon"":-122.17784999}",,,,,94305,CA,Stanford,,,US
2325,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,90-942r,900 welch road,"{""90-942r"",""900 welch road"",""900 welch"",""accreditation"",""it imaging systems  svcs"",""pharmacy - home care pharmacy"",""shc-gcrc"",""shc-gynecology"",""shc-medical records"",""social services - chaplaincy servic"",""transition strategy - parking""}","{""lat"":37.4365228,""lon"":-122.17834164}",,,,900 welch road - rental,94305,CA,Stanford,,,US
2326,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,90-978,"900 blake wilbur, palo alto","{""90-978"",""900 blake wilbur, palo alto"",""blake wilbur  - ultrasound"",""cancer ctr clinics - integrated can"",""family and community medicine"",""human resource - hr administration"",""imaging - blake wilbur - courts"",""imaging - blake wilbur - mammograph"",""imaging - blake wilbur - mri"",""imaging - blake wilbur-general radi"",""is-application supp"",""it - it hardware equipment & svcs"",""med/family & community medicin"",""periop services - sterile process-l"",""pharmacy - oral anticoagulation cli"",""primary care-spec - executive healt"",""shc-mail service"",""womens cancer crt cl - reconstructi""}","{""lat"":37.43552906,""lon"":-122.17738117}",,,,900 blake wilbur drive,94305,CA,Stanford,,,US
2327,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,apu,apu,"{""apu""}","{""lat"":37.42505,""lon"":-122.173383333333}",,,,,94305,CA,Stanford,,,US
2328,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,arc,arc,"{""arc""}","{""lat"":37.42753333,""lon"":-122.16815}",,,,,94305,CA,Stanford,,,US
2315,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,90-223,clinics - clinic-peds-cpmc,"{""90-223"",""clinics - clinic-peds-cpmc"",""lpch-diagnostic service"",""ronald mcdonald house south"",""tad taube family center""}","{""lat"":37.44276589,""lon"":-122.17446668}",,,,,94305,CA,Stanford,,,US
2318,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,730-welch,90-925,"{""730 welch road"",""90-925"",""lpch-human resources mgmt"",""mg-otolaryngology"",""shc-tecnical services""}","{""lat"":37.43772454,""lon"":-122.1744082}",,,,"730 welch road, palo alto",94305,CA,Stanford,,"{""730 welch""}",US
2313,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,slac,guest hse,"{""guest house (slac)"",""guest hse"",""slac"",""stanford guest house""}","{""lat"":37.42009984,""lon"":-122.20206615}",,,,,94305,CA,Stanford,,,US
2314,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,building-570,mechanical engineering labs/shops,"{""building 570"",""designloft"",""me labs"",""mechanical engr labs/shops"",""under construction""}","{""lat"":37.42563414,""lon"":-122.17129453}",,,,,94305,CA,Stanford,,,US
2317,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,700-welch,90-935r,"{""700 welch"",""90-935r"",""administrative services - admin - h"",""administrative services - admin-pha"",""administrative services - design &"",""chaplaincy services"",""dialysis treatment ctr"",""general services - engineering and"",""general services - telecommunicatio"",""lpch general services admin"",""lpch vacant space"",""lpch-compr care program"",""lpch-home pharmacy"",""lpch-iicu - sequoia"",""lpch-lactation"",""lpch-oncology intake"",""nursing admin-cancer ctr"",""old winery - rental"",""peds/rheumatology"",""property services - leases/rentals-"",""stanford barn - rental"",""stanford barn""}","{""lat"":37.437501,""lon"":-122.17310758}",,,,,94305,CA,Stanford,,,US
2319,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,750-welch,750 welch,"{""750 welch road"",""750 welch"",""90-928"",""family centered care"",""lpch-clinical engineering"",""lpch-patient accounting"",""peds/hospital medicine"",""social services - family centered c"",""transplants - kidney acquisition pr"",""transplants - liver acquis cost""}","{""lat"":37.43802374,""lon"":-122.17531983}",,,,"750 welch road, palo alto",94305,CA,Stanford,,,US
2320,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,770-welch,90-929r,"{""770 welch road - rental"",""90-929r"",""adolescent medicine"",""clinics - clinic-peds-770 welch 3"",""lpch-housekeeping"",""lpch-plant operations"",""lpch-volunteer service"",""mg-peds-cardiology"",""mg-surgery-kidney"",""mg-surgery-liver"",""organ acquisition"",""other ancillary - vascular access"",""pasc-authorization"",""peds/adolescent medicine"",""shc-gait lab""}","{""lat"":37.43816181,""lon"":-122.17609816}",,,,770 welch road,94305,CA,Stanford,,"{""770 welch""}",US
2321,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,780-welch,90-780,"{""780 welch"",""90-780"",""c. j. huang building"",""c.j. huang building""}","{""lat"":37.43755965,""lon"":-122.17681051}",,,,,94305,CA,Stanford,,,US
2322,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,800-welch,90-800,"{""800 welch"",""90-800"",""jill and john freidenrich center for translational research (fctr)"",""jill and john freidenrich center"",""peds/child health rsrch prgm"",""radiation therapy"",""radonc/radiation therapy""}","{""lat"":37.43728227,""lon"":-122.17733726}",,,,,94305,CA,Stanford,,,US
2323,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,801-welch,90-927,"{""801 welch road"",""90-927"",""ohns/facl plastic & recon surg"",""ohns/laryngology division"",""ohns/pediatrics"",""ohns/rhinology division"",""otolaryngology-head & neck surgery"",""shc-ent surgery clinic""}","{""lat"":37.4366257,""lon"":-122.17681023}",,,,"801 welch road, palo alto",94305,CA,Stanford,,"{""801 welch""}",US
2324,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,855-calif,"855 california avenue, pa - rental","{""855 calif"",""855 california avenue, pa - rental"",""90-941r"",""slcgm""}","{""lat"":37.4223342,""lon"":-122.14747611}",,,,855 california avenue,94305,CA,Stanford,,,US
